		// migemo-dictの追加辞書(Fallout4バニラレコード抽出)
		// 最終更新: 2018/03/19 BowmoreLover
		// 本辞書の用途について:
		// ・migemo-dictにマージすることを想定した追加辞書
		// ・辞書キーを置き換えるのではなく、候補列への置き換え/追加を想定している
		// ・migemo-dictとは異なり、本ファイルではタブで始まる行はコメント扱い
		// 本辞書の内容:
		// ・英語のスペリングで日本語を検索するための辞書
		// ・バニラのプラグインから*:FULL, *:SHRTレコードの英語原文・日本語訳文を抽出した

dnprime bridge03 location	DNプライムブリッジ03ロケーション
domestic - doorway endcap	ドメスティック - 出入口のエンドキャップ
domestic - doorway insert	ドメスティック - 出入口を挿入
domestic - prefab doorway	ドメスティック - プレハブの出入口
dunwich - hugo's struggle	ダンウィッチ - ヒューゴの苦悩
earl sterling's house key	アール・スターリングの家のカギ
empty floral rounded vase	空の花柄丸型花瓶
empty floral vaulted vase	空の花柄アーチ形花瓶
empty willow rounded vase	空の柳細工丸型花瓶
empty willow vaulted vase	空の柳細工アーチ形花瓶
enameled metal helmet mod	メタル・頭・エナメル
ench recon scope equipped	リコンスコープ装備
energy weapons bobblehead	ボブルヘッド - Energy Weapons
experiment control module	実験コントロール・モジュール
extended blade ripper mod	リッパー・拡張ブレード
extra hooks meat hook mod	エクストラフック・ミートフックモジュール
fallon's department store	ファロンデパート
federal supply cache 84ne	連邦補給物資84NE
fieldgen radiation damage	フィールドジェン放射能ダメージ
final battle health regen	最終対決の体力回復
flamer compression nozzle	火炎放射器・加圧ノズル
for organization purposes	組織の目的用
fort hagen command center	ヘーゲン砦司令部
fortify carry weight food	総重量強化食料
fortify damage resistance	ダメージ耐性強化
fortify melee damage food	近接攻撃ダメージ強化食料
fortify reload speed mult	リロード速度強化マルチ
front grim serrated plate	フロント残忍ノコギリ状プレート
front wicked spiked plate	フロント邪悪スパイクプレート
gage is unhappy with you.	ゲイジに不満を抱かれている
gained "gift of gab" perk	"Gift of Gab"の能力を獲得
gamma gun signal repeater	ガンマ線銃・シグナルリピーター
gamma gun signal splitter	ガンマ線銃・電気信号搬送アンテナ
giant glowing hermit crab	大型発光ハーミット・クラブ
gnn employee terminal #31	GNN従業員ターミナル#31
gnn employee terminal #68	GNN従業員ターミナル#68
greater mass blood clinic	グレーター・マス血液クリニック
grey fisherman's overalls	グレーの漁業者のオーバーオール
griswold's poetry journal	グリスウォルドの詩日記
gunner assaultron invader	ガンナーアサルトロン・インベーダー
gwinnett brewery password	グインネット醸造所のパスワード
handmade rifle full stock	ハンドメイドライフル・フルストック
handmade rifle long scope	ハンドメイドライフル・長距離スコープ
handmade rifle suppressor	ハンドメイドライフル・サプレッサー
happy birthday sweet roll	誕生日祝いのスイート・ロール
hardware town storage key	ハードウェア・タウンの倉庫のカギ
heavy trapper chest piece	ヘビートラッパー：胴体
henri's terminal password	アンリのターミナルパスワード
hesters consumer robotics	ヘスター・ロボティクス
holy mission congregation	聖職者団
hooded lamp - floor mount	フード付きランプ - 床用
hunting rifle compensator	ハンティング・コンペンセイター
hunting rifle glow sights	ハンティング・グロウサイト
hunting rifle long barrel	ハンティング・ロングバレル
hunting rifle short scope	ハンティング・短距離スコープ
hunting rifle short stock	ハンティング・ショートストック
ice cold gwinnett pilsner	冷えたグインネット・ピルスナー
ice cold nuka-cola orange	冷えたヌカ・コーラ・オレンジ
ice cold nuka-cola quartz	冷えたヌカ・コーラ・クオーツ
implant update session #7	インプラントのアップデートセッション#7
improved automatic barrel	改良型オートバレル
incite attempt succeeded.	扇動に成功
information desk terminal	案内所ターミナル
initiate clarke's holotag	イニシエイト・クラークのホロタグ
inquisitor's marine armor	審問官のマリーンアーマー
jalbert brothers disposal	ジャルバート・ブラザーズ廃棄場
junk jet junkjet receiver	ジャンク・ジェット・ジャンクジェット・レシーバー
kasumi's projects: dreams	カスミのプロジェクト：夢
kasumi's projects: swings	カスミのプロジェクト：変動
knight lucia's footlocker	ナイト・ルシアの小型ロッカー
laser maximized capacitor	レーザー・マックス・コンデンサ
laser musket beam focuser	マスケット・ビームフォーカサー
laser musket medium scope	マスケット・中距離スコープ
laser musket reflex sight	マスケット・リフレックスサイト
laser musket short barrel	マスケット・ショートバレル
laser sharpshooter's grip	レーザー・シャープシューターグリップ
leather brawling limb mod	レザー・リム・腕力増強
leather pocketed limb mod	レザー・リム・ポケット付き
leather weighted limb mod	レザー・リム・重量化
left hand automatic laser	左手オートマチックレーザー
left hand hydraulic frame	左手油圧フレーム
left hand scattered laser	左手拡散レーザー
legendary albino yao guai	伝説の白皮症ヤオ・グアイ
legendary alpha deathclaw	伝説のデスクロー・アルファ
legendary bloodworm larva	伝説のブラッドワームの幼生
legendary doom protectron	伝説のドゥーム・プロテクトロン
legendary erratic radstag	伝説の異常なラッドスタッグ
legendary glowing mongrel	伝説の発光モングレル
legendary glowing radstag	伝説の発光ラッドスタッグ
legendary gulper devourer	伝説のガルパー・デバウアー
legendary mirelurk hunter	伝説のマイアラークハンター
legendary plagued rad-rat	伝説の伝染病ラッドラット
legendary quantum junkbot	伝説のクアンタム・ジャンクボット
legendary quantum tankbot	伝説のクアンタム・タンクボット
legendary shaggy yao guai	伝説のシャギー・ヤオ・グアイ
legendary synth assaulter	伝説の人造アサルター
legendary synth patroller	伝説の人造人間パトローラー
legendary venomous angler	伝説の有毒アングラー
legendary vicious mongrel	伝説のどう猛なモングレル
light radiation particles	光る放射能粒子
mahogany baseball bat mod	バット・マホガニー
mainframe access terminal	メインフレーム・アクセスターミナル
marine asbestos torso mod	マリーン・胴体・石綿裏地
marine cushioned limb mod	マリーン・リム・衝撃保護
marine pocketed torso mod	マリーン・胴体・ポケット付き
marty bullfinch case file	マーティー・ブルフィンチの事件ファイル
mass fusion disposal site	マスフュージョン廃棄場
massachusetts state house	マサチューセッツ州議事堂
medford memorial hospital	メッドフォード記念病院
medical terminal password	医療ターミナルのパスワード
medium misc steel objects	その他スチール製の物体・中
medium night vision scope	中距離暗視スコープ
medium raider metal armor	ミディアム・レイダーメタルアーマー
medium, any material epic	ミディアム：エニーマテリアル・エピック
mentats: fortify charisma	メンタス: カリスマを強化
metal lead lined limb mod	メタル・リム・鉛入り裏地
metal pneumatic torso mod	メタル・胴体・空気制御
metal stabilized limb mod	メタル・リム・安定化
mid factory storage armor	中央工業用ストレージアーマー
middle hand lightning gun	中手ライトニングガン
mining headlamp vault boy	採掘用ヘッドランプVaultボーイ	採掘用ヘッドランプ・Vaultボーイ
missing power distributor	なくなっていた電力分配器
mods and modding stations	モジュールと改造ステーション
mr. handy arm cruel plate	Mr.ハンディ・アーム冷酷プレート
mr. handy left hand laser	Mr.ハンディ・左手レーザー
mr. handy middle hand saw	Mr.ハンディ中手ノコギリ
neon punctuation - hyphen	ネオン記号 - ハイフン
northwood quarry note - 1	ノースウッド採石場メモ-1
northwood quarry note - 2	ノースウッド採石場メモ-2
